x          rho        P          Br         Bphi       Bz         ur         uphi       uz         T         
16.396396  0.236944   0.304860   0.243674   0.376800   0.026099   0.231710   0.463805   0.213712   0.464110  
16.416416  0.492278   0.252651   0.064502   0.159256   0.257539   0.256100   0.440332   0.020904   0.040892  
16.436436  0.143658   0.074359   0.102601   0.214139   0.152772   0.162241   0.149701   0.269524   0.052488  
16.456456  0.005548   0.186303   0.239409   0.321672   0.411485   0.282102   0.494491   0.227440   0.294122  
16.476476  0.014720   0.246551   0.132213   0.229542   0.172941   0.126992   0.093204   0.256328   0.481224  
16.496496  0.129086   0.204643   0.194203   0.344435   0.154303   0.245782   0.400430   0.183490   0.398912  
16.516517  0.149029   0.231113   0.402567   0.405628   0.224039   0.010625   0.316133   0.474721   0.236444  
16.536537  0.002393   0.233423   0.227768   0.062794   0.169526   0.300923   0.232091   0.384075   0.406344  
16.556557  0.373380   0.168762   0.024883   0.386103   0.293465   0.011466   0.319121   0.300495   0.471798  
16.576577  0.138267   0.312355   0.082648   0.325274   0.494933   0.180006   0.075450   0.248327   0.132092  
16.596597  0.433896   0.493532   0.179124   0.215291   0.294842   0.267989   0.457780   0.249333   0.141987  
16.616617  0.153131   0.127008   0.212493   0.324065   0.078752   0.333523   0.365602   0.383933   0.162522  
16.636637  0.401931   0.145015   0.300356   0.079216   0.028367   0.050601   0.199527   0.186013   0.266370  
16.656657  0.405014   0.082579   0.281766   0.399501   0.133250   0.141132   0.092567   0.031692   0.154791  
16.676677  0.279680   0.200390   0.230978   0.211930   0.197176   0.260702   0.471894   0.043338   0.429483  
16.696697  0.406333   0.453065   0.313152   0.493599   0.119656   0.137261   0.282128   0.303892   0.186343  
16.716717  0.201853   0.264508   0.015710   0.470344   0.062651   0.296818   0.129293   0.321197   0.256659  
16.736737  0.111002   0.470182   0.238220   0.056845   0.385087   0.021871   0.075285   0.183695   0.173674  
16.756757  0.406425   0.258254   0.230516   0.004741   0.293773   0.236659   0.201803   0.342486   0.234261  
16.776777  0.172102   0.435637   0.167375   0.003741   0.468624   0.182472   0.163227   0.173500   0.076083  
16.796797  0.410118   0.299833   0.258415   0.247410   0.148929   0.188196   0.394563   0.140356   0.143265  
16.816817  0.330227   0.209049   0.301370   0.163099   0.255852   0.435802   0.386988   0.206622   0.430450  
16.836837  0.436651   0.471620   0.003167   0.025613   0.398358   0.388576   0.025638   0.253526   0.306202  
16.856857  0.354194   0.323142   0.377474   0.028690   0.146688   0.190172   0.409423   0.242219   0.153557  
16.876877  0.133566   0.273170   0.345043   0.220770   0.424390   0.179144   0.369476   0.062942   0.165289  
16.896897  0.360371   0.340908   0.444350   0.113316   0.103281   0.290157   0.089954   0.465881   0.115073  
16.916917  0.380537   0.113242   0.052707   0.297131   0.034674   0.280347   0.455412   0.013623   0.429961  
16.936937  0.453529   0.083430   0.305324   0.285334   0.106736   0.385260   0.069478   0.110867   0.421134  
16.956957  0.261564   0.053156   0.010525   0.210039   0.146228   0.328763   0.260238   0.030364   0.335568  
16.976977  0.398038   0.321488   0.435000   0.430157   0.347668   0.484527   0.095335   0.402168   0.255876  
16.996997  0.130768   0.164322   0.417826   0.451527   0.056551   0.475299   0.131385   0.493766   0.345246  
17.017017  0.358029   0.110460   0.237108   0.410964   0.154343   0.304128   0.151953   0.277387   0.120427  
17.037037  0.239702   0.227859   0.371118   0.448094   0.207840   0.420778   0.266868   0.223807   0.442285  
17.057057  0.116994   0.165849   0.325608   0.155539   0.374084   0.458987   0.117973   0.390203   0.040214  
17.077077  0.367707   0.411009   0.395781   0.145002   0.400286   0.426603   0.404898   0.399542   0.488594  
17.097097  0.300979   0.387924   0.245446   0.126964   0.443026   0.341723   0.082054   0.199323   0.089018  
17.117117  0.185712   0.379875   0.066631   0.338197   0.322105   0.100583   0.494645   0.138141   0.058608  
17.137137  0.180314   0.390029   0.255882   0.070757   0.003278   0.367257   0.105457   0.017760   0.150161  
17.157157  0.470506   0.076670   0.461572   0.479962   0.475363   0.475430   0.141527   0.207400   0.402034  
17.177177  0.187542   0.445555   0.348718   0.129280   0.169709   0.065934   0.306096   0.349372   0.332102  
17.197197  0.184735   0.096215   0.285948   0.137317   0.474636   0.151208   0.478147   0.146878   0.006892  
17.217217  0.438589   0.363353   0.239080   0.459705   0.478729   0.016611   0.409310   0.150763   0.389376  
17.237237  0.183826   0.290425   0.449812   0.006971   0.223553   0.419881   0.492345   0.006946   0.313340  
17.257257  0.312044   0.471617   0.320274   0.308147   0.295434   0.416125   0.482161   0.106412   0.365624  
17.277277  0.354569   0.464707   0.072576   0.406903   0.131809   0.476666   0.193302   0.464380   0.401392  
17.297297  0.192779   0.233821   0.497568   0.097682   0.002618   0.230448   0.456995   0.098461   0.374355  
17.317317  0.437117   0.012751   0.280411   0.187563   0.490512   0.191764   0.110117   0.218395   0.042197  
17.337337  0.364727   0.490670   0.298561   0.011480   0.311011   0.038572   0.044235   0.011371   0.448278  
17.357357  0.257210   0.248341   0.488545   0.326786   0.376351   0.284123   0.433188   0.227640   0.060691  
17.377377  0.194858   0.048535   0.486883   0.120865   0.416659   0.200357   0.420242   0.013835   0.278257  
17.397397  0.083634   0.313514   0.154592   0.010653   0.260725   0.310623   0.368715   0.215846   0.231025  
17.417417  0.378608   0.277216   0.201504   0.165630   0.229511   0.345606   0.292009   0.115083   0.179981  
17.437437  0.125460   0.476327   0.275624   0.222331   0.299845   0.357505   0.130115   0.157586   0.415518  
17.457457  0.209815   0.307267   0.323366   0.033244   0.211251   0.302756   0.467283   0.364124   0.153182  
17.477477  0.017542   0.054000   0.216139   0.232844   0.468677   0.304160   0.215695   0.132377   0.370884  
17.497497  0.127749   0.276234   0.406786   0.044204   0.084007   0.247708   0.202310   0.022305   0.006219  
17.517518  0.177100   0.166873   0.215624   0.092333   0.410824   0.238955   0.386557   0.003761   0.184726  
17.537538  0.036512   0.437952   0.360644   0.038932   0.489563   0.107305   0.256577   0.477148   0.364583  
17.557558  0.357447   0.251672   0.248133   0.100804   0.049604   0.384472   0.191591   0.246481   0.133502  
17.577578  0.237221   0.344361   0.294589   0.486648   0.111339   0.147470   0.036066   0.111163   0.446423  
17.597598  0.374994   0.160963   0.210100   0.379267   0.031588   0.095961   0.189594   0.359243   0.211831  
17.617618  0.079854   0.185350   0.259437   0.112012   0.375914   0.398464   0.423635   0.246132   0.095265  
17.637638  0.371248   0.280478   0.014462   0.143359   0.239209   0.039511   0.140764   0.185125   0.284836  
17.657658  0.126278   0.336426   0.267509   0.436767   0.219091   0.150886   0.120407   0.013259   0.000957  
17.677678  0.405067   0.346702   0.016490   0.162267   0.394859   0.197823   0.302080   0.167478   0.250732  
17.697698  0.364336   0.151829   0.279526   0.213957   0.387988   0.058287   0.459366   0.316058   0.043125  
17.717718  0.144308   0.140514   0.017577   0.066065   0.072089   0.361748   0.122087   0.033907   0.183756  
17.737738  0.001399   0.238229   0.428427   0.011710   0.430123   0.251342   0.337943   0.497209   0.188411  
17.757758  0.146007   0.172355   0.155589   0.100853   0.174837   0.012890   0.328621   0.410338   0.062288  
17.777778  0.460703   0.008679   0.249602   0.153407   0.345865   0.411775   0.034098   0.483623   0.480771  
17.797798  0.496325   0.441978   0.398359   0.335972   0.046227   0.043057   0.203397   0.339860   0.109971  
17.817818  0.220506   0.185884   0.134423   0.155139   0.479628   0.074376   0.466573   0.398616   0.062340  
17.837838  0.418461   0.214435   0.287952   0.195144   0.154356   0.162740   0.082440   0.406055   0.415657  
17.857858  0.430818   0.203341   0.147299   0.173828   0.467560   0.277245   0.454428   0.244943   0.160503  
17.877878  0.118394   0.087517   0.078495   0.234425   0.396937   0.154426   0.141151   0.479336   0.393963  
17.897898  0.261655   0.449565   0.088786   0.153109   0.193111   0.319234   0.183102   0.378633   0.395654  
17.917918  0.368086   0.470946   0.225564   0.474716   0.157876   0.366017   0.097433   0.035043   0.489602  
17.937938  0.386901   0.411761   0.411498   0.109179   0.215022   0.318800   0.235892   0.064713   0.343175  
17.957958  0.289852   0.005708   0.374383   0.053941   0.392461   0.223053   0.375046   0.017897   0.315584  
17.977978  0.480720   0.487066   0.216938   0.111313   0.314918   0.107431   0.395737   0.324719   0.125746  
17.997998  0.407878   0.113593   0.449056   0.313948   0.169156   0.428772   0.267475   0.407428   0.344980  
18.018018  0.148281   0.081913   0.325190   0.377892   0.190813   0.080934   0.100221   0.469320   0.498092  
18.038038  0.123274   0.454765   0.467368   0.255681   0.051279   0.154016   0.239867   0.403388   0.277799  
18.058058  0.161472   0.127183   0.212312   0.403247   0.406165   0.486056   0.054929   0.191530   0.100596  
18.078078  0.489239   0.463390   0.351368   0.056344   0.247308   0.057277   0.487218   0.277705   0.435135  
18.098098  0.110867   0.060316   0.235220   0.042594   0.251761   0.224587   0.173351   0.383809   0.417412  
18.118118  0.365509   0.281813   0.389020   0.401510   0.069900   0.272198   0.016428   0.038461   0.224457  
18.138138  0.235183   0.122800   0.235242   0.023818   0.276950   0.173881   0.129984   0.148406   0.470148  
18.158158  0.218425   0.354550   0.159992   0.049140   0.325977   0.187145   0.183689   0.179451   0.430986  
18.178178  0.193868   0.293080   0.141935   0.239980   0.330715   0.295259   0.445760   0.040428   0.191868  
18.198198  0.393076   0.239035   0.163200   0.361579   0.190040   0.006532   0.333651   0.014430   0.432058  
18.218218  0.407501   0.294921   0.310393   0.013778   0.164400   0.489277   0.381451   0.286900   0.065151  
18.238238  0.491982   0.107472   0.267577   0.085054   0.499226   0.035071   0.079587   0.359091   0.387448  
18.258258  0.033871   0.104672   0.359292   0.247275   0.241585   0.496928   0.042908   0.086235   0.482992  
18.278278  0.192967   0.394643   0.364450   0.259348   0.315961   0.028791   0.316663   0.284843   0.386732  
18.298298  0.356249   0.091875   0.493603   0.319821   0.006915   0.330917   0.296177   0.311988   0.007384  
18.318318  0.215332   0.221866   0.348766   0.152736   0.499302   0.029330   0.465974   0.122854   0.017788  
18.338338  0.196184   0.298606   0.435751   0.200115   0.034490   0.109649   0.148956   0.102066   0.202942  
18.358358  0.124850   0.320597   0.467700   0.424640   0.291881   0.343652   0.419491   0.354978   0.330759  
18.378378  0.222542   0.392254   0.048495   0.195002   0.161397   0.458195   0.093211   0.211439   0.168848  
18.398398  0.132552   0.330610   0.469800   0.397051   0.338464   0.159374   0.151704   0.473582   0.233032  
18.418418  0.051864   0.026733   0.229184   0.127980   0.132165   0.493714   0.022924   0.392613   0.258886  
18.438438  0.314721   0.049050   0.064961   0.223344   0.288254   0.461881   0.032355   0.015763   0.132443  
18.458458  0.193683   0.231284   0.140581   0.424266   0.126874   0.259862   0.165860   0.152109   0.443435  
18.478478  0.008987   0.496822   0.070109   0.203147   0.105147   0.169729   0.091277   0.207601   0.025447  
18.498498  0.264148   0.277937   0.191108   0.014569   0.028837   0.214998   0.232480   0.063765   0.226686  
18.518519  0.155282   0.421213   0.041013   0.107952   0.220175   0.354822   0.002166   0.154310   0.306318  
18.538539  0.232993   0.274035   0.266931   0.460706   0.436272   0.412239   0.311718   0.416214   0.032853  
18.558559  0.068465   0.433307   0.320933   0.094845   0.324375   0.118814   0.484831   0.365008   0.458131  
18.578579  0.388486   0.263168   0.240359   0.137076   0.129673   0.014742   0.054720   0.343249   0.228399  
18.598599  0.271820   0.102194   0.364669   0.407103   0.364247   0.393806   0.005831   0.039973   0.489835  
18.618619  0.490423   0.125693   0.198611   0.273612   0.380103   0.191224   0.378866   0.461307   0.390259  
18.638639  0.296906   0.270372   0.114552   0.191561   0.035077   0.296243   0.054308   0.178746   0.438950  
18.658659  0.266642   0.335328   0.397069   0.470839   0.151383   0.383988   0.498510   0.385722   0.488939  
18.678679  0.041369   0.226777   0.453380   0.290908   0.410920   0.198683   0.424003   0.331582   0.066918  
18.698699  0.223401   0.489662   0.333079   0.135184   0.452719   0.331781   0.488560   0.048825   0.105953  
18.718719  0.340682   0.338510   0.296919   0.150091   0.182230   0.169775   0.303374   0.261390   0.217006  
18.738739  0.242801   0.106270   0.169864   0.237621   0.259205   0.110317   0.318627   0.431969   0.424248  
18.758759  0.176942   0.162298   0.283754   0.298146   0.479062   0.429271   0.399892   0.475134   0.388904  
18.778779  0.137851   0.172004   0.020594   0.091495   0.301157   0.208194   0.189009   0.332249   0.149943  
18.798799  0.430589   0.176576   0.327490   0.483875   0.366011   0.420348   0.088931   0.392088   0.345959  
18.818819  0.002659   0.108519   0.269321   0.135854   0.452850   0.108040   0.247073   0.017983   0.404956  
18.838839  0.007007   0.298468   0.443868   0.052513   0.359689   0.014320   0.467885   0.263162   0.243359  
18.858859  0.444806   0.095998   0.080915   0.084364   0.315309   0.412931   0.225668   0.479817   0.134193  
18.878879  0.145757   0.427298   0.380056   0.078318   0.140410   0.413480   0.159418   0.283664   0.291932  
18.898899  0.309177   0.228502   0.174867   0.210757   0.471342   0.039078   0.360667   0.116439   0.003610  
18.918919  0.047471   0.284976   0.350053   0.288344   0.035272   0.020897   0.221381   0.354602   0.138707  
18.938939  0.139749   0.433911   0.050569   0.240359   0.315099   0.288175   0.354627   0.304592   0.222526  
18.958959  0.188428   0.194139   0.495686   0.496214   0.410640   0.299337   0.206246   0.133393   0.159744  
18.978979  0.452747   0.163070   0.449975   0.277506   0.219151   0.302067   0.358855   0.399236   0.414002  
18.998999  0.471050   0.107718   0.314322   0.171118   0.002095   0.457918   0.460019   0.094066   0.244368  
19.019019  0.135731   0.498933   0.116866   0.408019   0.475023   0.441250   0.081510   0.455036   0.354947  
19.039039  0.334009   0.207275   0.019204   0.337113   0.086744   0.077037   0.008291   0.043177   0.314128  
19.059059  0.221324   0.426278   0.033971   0.363127   0.484091   0.416043   0.392858   0.219381   0.411699  
19.079079  0.121942   0.240720   0.477447   0.385983   0.322330   0.267355   0.466499   0.362506   0.350105  
19.099099  0.052797   0.150662   0.290482   0.382532   0.212153   0.393155   0.288961   0.418075   0.240633  
19.119119  0.497809   0.127433   0.221538   0.065552   0.187978   0.168329   0.417175   0.178866   0.427237  
19.139139  0.138344   0.416497   0.437666   0.259196   0.187708   0.304353   0.003552   0.019415   0.112454  
19.159159  0.320295   0.178232   0.438101   0.015209   0.040599   0.499573   0.480804   0.251831   0.420919  
19.179179  0.321370   0.147081   0.463477   0.199476   0.137927   0.399309   0.224425   0.377197   0.439185  
19.199199  0.141506   0.393403   0.161130   0.111780   0.429744   0.109942   0.423381   0.421809   0.474477  
19.219219  0.065289   0.480187   0.434917   0.191401   0.248106   0.491306   0.430255   0.036449   0.453723  
19.239239  0.098285   0.009792   0.169948   0.002434   0.404408   0.349346   0.165612   0.417767   0.441610  
19.259259  0.484141   0.289321   0.359722   0.173509   0.057960   0.495109   0.189233   0.060386   0.401773  
19.279279  0.424129   0.335802   0.006545   0.084763   0.356801   0.031364   0.044426   0.155537   0.119837  
19.299299  0.494061   0.372178   0.496876   0.149321   0.265697   0.080242   0.367030   0.437011   0.091499  
19.319319  0.009145   0.241249   0.368501   0.467430   0.159391   0.236129   0.055087   0.018242   0.222776  
19.339339  0.369162   0.113580   0.381975   0.155700   0.009167   0.429468   0.195283   0.007170   0.407601  
19.359359  0.272500   0.291166   0.451974   0.159874   0.182028   0.168342   0.121044   0.447013   0.498251  
19.379379  0.123406   0.284136   0.303996   0.251510   0.111717   0.209056   0.263237   0.258521   0.241943  
19.399399  0.484335   0.235737   0.284595   0.201702   0.356968   0.008466   0.108972   0.444750   0.059737  
19.419419  0.489537   0.036678   0.384635   0.236447   0.051694   0.497198   0.394492   0.334711   0.205535  
19.439439  0.182543   0.108233   0.333222   0.090694   0.041811   0.477382   0.412347   0.103653   0.299624  
19.459459  0.455924   0.109275   0.135096   0.199853   0.337779   0.055736   0.156165   0.120966   0.434171  
19.479479  0.297062   0.074537   0.306155   0.066616   0.032452   0.458174   0.482791   0.464752   0.313137  
19.499499  0.273501   0.300313   0.488591   0.071389   0.293721   0.495613   0.072791   0.036233   0.035388  
19.519520  0.498734   0.215374   0.398342   0.228224   0.149255   0.280968   0.146093   0.008903   0.285210  
19.539540  0.282965   0.480812   0.326921   0.403597   0.463268   0.399099   0.153541   0.004281   0.121205  
19.559560  0.451070   0.258461   0.259567   0.072899   0.238919   0.295255   0.238903   0.448527   0.388184  
19.579580  0.022571   0.298879   0.196975   0.344932   0.447392   0.403779   0.074405   0.499781   0.143069  
19.599600  0.279242   0.405401   0.356622   0.052786   0.315083   0.168397   0.302463   0.026062   0.132278  
19.619620  0.157028   0.482130   0.239942   0.377976   0.444212   0.387904   0.455795   0.074728   0.308723  
19.639640  0.123840   0.350664   0.160369   0.108918   0.239658   0.044451   0.378041   0.341136   0.088490  
19.659660  0.201356   0.084981   0.494090   0.281056   0.004589   0.184059   0.056457   0.419395   0.260474  
19.679680  0.207353   0.388732   0.315142   0.372532   0.112709   0.229890   0.351733   0.088649   0.157237  
19.699700  0.090336   0.484497   0.392444   0.388435   0.352847   0.065283   0.263224   0.450372   0.234809  
19.719720  0.278498   0.385602   0.018836   0.364131   0.487072   0.389421   0.218367   0.353876   0.365301  
19.739740  0.311860   0.327201   0.182045   0.010381   0.177362   0.295567   0.383273   0.230791   0.153788  
19.759760  0.360143   0.474189   0.168641   0.386750   0.181476   0.109971   0.179304   0.487156   0.306687  
19.779780  0.368288   0.056313   0.421124   0.240137   0.154180   0.001129   0.015915   0.439732   0.404646  
19.799800  0.142271   0.422169   0.039176   0.247573   0.321046   0.261278   0.252394   0.328490   0.126103  
19.819820  0.449761   0.253280   0.473121   0.121111   0.411188   0.403169   0.016874   0.161223   0.147896  
19.839840  0.185194   0.033036   0.471789   0.005946   0.208799   0.076675   0.022266   0.221152   0.283110  
19.859860  0.447141   0.477631   0.380050   0.277817   0.001357   0.424481   0.052043   0.212197   0.120873  
19.879880  0.109169   0.495258   0.003363   0.170810   0.068405   0.185513   0.055310   0.240880   0.277378  
19.899900  0.175755   0.067691   0.478719   0.327967   0.079160   0.273488   0.065389   0.402338   0.302469  
19.919920  0.069982   0.082712   0.347687   0.292517   0.249692   0.400771   0.411499   0.183257   0.449275  
19.939940  0.272432   0.397379   0.332290   0.127451   0.050306   0.463865   0.193829   0.001626   0.186498  
19.959960  0.422777   0.415553   0.032601   0.428293   0.011407   0.463384   0.309483   0.463963   0.083210  
19.979980  0.285239   0.059796   0.131124   0.379796   0.163939   0.092615   0.200250   0.100638   0.207627  
20.000000  0.294454   0.331745   0.398681   0.238845   0.489939   0.276566   0.111267   0.108503   0.085617  
